Date,Trap,Latitude,Longitude,WnvPresent,NumMosquitos
2009-07-31,T002,41.95469,-87.800991,0,21
2009-07-31,T008,42.008314,-87.77792099999999,0,13
2009-07-31,T011,41.944869,-87.832763,0,12
2009-07-31,T016,42.011601,-87.81150600000001,0,2
2009-07-31,T017,41.960615999999995,-87.777189,0,3
2009-07-31,T028,41.986921,-87.689778,0,10
2009-07-31,T030,41.899229999999996,-87.716788,0,2
2009-07-31,T031,41.801497999999995,-87.763416,0,22
2009-07-31,T033,41.906638,-87.701431,0,1
2009-07-31,T039,41.911823999999996,-87.726737,0,6
2009-07-31,T221,41.659112,-87.53869300000001,0,1
2009-07-31,T222,41.925197999999995,-87.746381,0,3
2009-07-31,T223,41.973845000000004,-87.805059,0,5
2009-08-07,T152,41.846075,-87.716277,0,13
2009-08-07,T200,41.678618,-87.559308,0,10
2009-08-07,T160,41.903002,-87.68826700000001,0,7
2009-08-07,T159,41.732984,-87.649642,0,6
2009-08-07,T158,41.682587,-87.707973,0,4
2009-08-07,T155,41.776156,-87.778927,0,2
2009-08-07,T153,41.907645,-87.760886,0,9
2009-08-07,T151,41.916265,-87.800515,0,29
2009-07-31,T224,41.947227000000005,-87.67145699999999,0,2
2009-08-07,T148,42.01743,-87.68776899999999,0,1
2009-08-07,T147,41.932094,-87.700117,0,2
2009-08-07,T144,41.94016,-87.794896,0,1
2009-08-07,T135,41.662014,-87.72460799999999,0,9
2009-08-07,T128,41.704572,-87.56566600000001,0,10
2009-08-07,T115,41.673408,-87.599862,0,4
2009-08-07,T209,41.740641,-87.546587,0,13
2009-08-07,T212,41.680946,-87.535198,0,10
2009-08-07,T218,41.948167,-87.730698,0,9
2009-08-07,T220,41.963976,-87.69181,0,4
2009-08-07,T221,41.659112,-87.53869300000001,0,4
2009-08-07,T225,41.743402,-87.731435,0,145
2009-08-07,T226,41.793818,-87.654234,0,22
2009-08-07,T227,41.728495,-87.60096300000001,0,2
2009-08-07,T229,41.753411,-87.63981700000001,0,17
2009-08-07,T230,41.904194,-87.756155,0,1
2009-08-07,T900,41.974689,-87.890615,0,174
2009-08-07,T903,41.957799,-87.930995,0,133
2009-08-13,T003,41.964242,-87.757639,0,11
2009-08-13,T011,41.944869,-87.832763,0,1
2009-08-13,T012,41.991429,-87.747113,0,1
2009-08-13,T013,41.923738,-87.785288,0,1
2009-08-13,T017,41.960615999999995,-87.777189,0,1
2009-08-07,T114,41.798697,-87.736812,0,1
2009-08-07,T102,41.750498,-87.605294,0,2
2009-08-07,T095,41.704336,-87.70373599999999,0,10
2009-08-07,T030,41.899229999999996,-87.716788,0,1
2009-07-31,T226,41.793818,-87.654234,0,34
2009-07-31,T227,41.728495,-87.60096300000001,0,10
2009-07-31,T900,41.974689,-87.890615,0,370
2009-07-31,T903,41.957799,-87.930995,0,68
2009-08-07,T002,41.95469,-87.800991,0,13
2009-08-07,T003,41.964242,-87.757639,0,6
2009-08-07,T008,42.008314,-87.77792099999999,0,2
2009-08-07,T009,41.992478000000006,-87.862995,0,6
2009-08-07,T011,41.944869,-87.832763,0,5
2009-08-07,T012,41.991429,-87.747113,0,3
2009-08-07,T013,41.923738,-87.785288,0,13
2009-08-07,T016,42.011601,-87.81150600000001,0,9
2009-08-07,T017,41.960615999999995,-87.777189,0,2
2009-08-07,T028,41.986921,-87.689778,0,6
2009-08-07,T031,41.801497999999995,-87.763416,0,11
2009-08-07,T094,41.720848,-87.666014,0,24
2009-08-07,T033,41.906638,-87.701431,0,17
2009-08-07,T043,41.857402,-87.694991,0,5
2009-08-07,T046,41.891118,-87.65449100000001,0,15
2009-08-07,T047,41.868142,-87.696269,0,1
2009-08-07,T048,41.867108,-87.654224,0,39
2009-08-07,T054,41.921965,-87.632085,0,11
2009-08-07,T062,41.800737,-87.71188000000001,0,1
2009-08-07,T063,41.82561,-87.726549,0,3
2009-08-07,T069,41.768388,-87.678649,0,3
2009-08-07,T073,41.773215,-87.60088,0,11
2009-08-07,T080,41.754676,-87.612922,0,4
2009-08-07,T082,41.803422999999995,-87.642984,0,4
2009-08-07,T089,41.723195000000004,-87.64997,0,1
2009-08-07,T090,41.868077,-87.666901,0,8
2009-07-24,T222,41.925197999999995,-87.746381,0,36
2009-07-24,T218,41.948167,-87.730698,0,27
2009-08-13,T031,41.801497999999995,-87.763416,0,16
2009-07-13,T221,41.659112,-87.53869300000001,0,25
2009-07-17,T009,41.992478000000006,-87.862995,0,112
2009-07-17,T008,42.008314,-87.77792099999999,0,64
2009-07-17,T003,41.964242,-87.757639,0,3
2009-07-17,T002,41.95469,-87.800991,0,113
2009-07-13,T903,41.957799,-87.930995,0,24
2009-07-13,T900,41.974689,-87.890615,0,188
2009-07-13,T212,41.680946,-87.535198,0,58
2009-07-13,T115,41.673408,-87.599862,0,269
2009-07-13,T209,41.740641,-87.546587,0,22
2009-07-13,T200,41.678618,-87.559308,0,63
2009-07-13,T160,41.903002,-87.68826700000001,0,44
2009-07-13,T159,41.732984,-87.649642,0,144
2009-07-13,T158,41.682587,-87.707973,0,30
2009-07-13,T138,41.726465000000005,-87.585413,0,20
2009-07-17,T011,41.944869,-87.832763,0,32
2009-07-17,T012,41.991429,-87.747113,0,7
2009-07-17,T016,42.011601,-87.81150600000001,0,15
2009-07-17,T018,42.010412,-87.66214000000001,0,1
2009-07-17,T028,41.986921,-87.689778,0,39
2009-07-17,T030,41.899229999999996,-87.716788,0,7
2009-07-17,T031,41.801497999999995,-87.763416,0,102
2009-07-17,T039,41.911823999999996,-87.726737,0,3
2009-07-17,T043,41.857402,-87.694991,0,5
2009-07-17,T046,41.891118,-87.65449100000001,0,20
2009-07-17,T047,41.868142,-87.696269,0,12
2009-07-17,T048,41.867108,-87.654224,0,37
2009-07-17,T049,41.896282,-87.655232,0,3
2009-07-17,T054,41.921965,-87.632085,0,25
2009-07-17,T061,41.801179,-87.679447,0,2
2009-07-17,T062,41.800737,-87.71188000000001,0,9
2009-07-17,T063,41.82561,-87.726549,0,4
2009-07-13,T135,41.662014,-87.72460799999999,0,383
2009-07-13,T102,41.750498,-87.605294,0,34
2009-07-24,T155,41.776156,-87.778927,0,1
2009-07-10,T065,41.778296999999995,-87.752411,0,1
2009-07-10,T080,41.754676,-87.612922,0,5
2009-07-10,T079,41.766202,-87.562889,0,1
2009-07-10,T074,41.822536,-87.66634300000001,0,6
2009-07-10,T073,41.773215,-87.60088,0,10
2009-07-10,T069,41.768388,-87.678649,0,5
2009-07-10,T066,41.77166,-87.703047,0,86
2009-07-10,T063,41.82561,-87.726549,0,11
2009-07-13,T094,41.720848,-87.666014,0,36
2009-07-10,T061,41.801179,-87.679447,0,3
2009-07-10,T054,41.921965,-87.632085,0,42
2009-07-10,T049,41.896282,-87.655232,0,5
2009-07-10,T048,41.867108,-87.654224,0,74
2009-07-10,T047,41.868142,-87.696269,0,2
2009-07-10,T043,41.857402,-87.694991,0,7
2009-07-10,T081,41.821582,-87.62779599999999,0,1
2009-07-10,T082,41.803422999999995,-87.642984,0,6
2009-07-10,T090,41.868077,-87.666901,0,58
2009-07-10,T095,41.704336,-87.70373599999999,0,24
2009-07-10,T114,41.798697,-87.736812,0,17
2009-07-10,T135,41.662014,-87.72460799999999,0,42
2009-07-10,T144,41.94016,-87.794896,0,7
2009-07-10,T147,41.932094,-87.700117,0,19
2009-07-10,T148,42.01743,-87.68776899999999,0,8
2009-07-10,T151,41.916265,-87.800515,0,24
2009-07-10,T152,41.846075,-87.716277,0,7
2009-07-10,T153,41.907645,-87.760886,0,6
2009-07-10,T158,41.682587,-87.707973,0,50
2009-07-10,T218,41.948167,-87.730698,0,26
2009-07-10,T220,41.963976,-87.69181,0,17
2009-07-13,T047,41.868142,-87.696269,0,7
2009-07-13,T089,41.723195000000004,-87.64997,0,22
2009-07-17,T065,41.778296999999995,-87.752411,0,1
2009-07-17,T066,41.77166,-87.703047,0,10
2009-07-17,T069,41.768388,-87.678649,0,2
2009-07-24,T011,41.944869,-87.832763,0,39
2009-07-24,T039,41.911823999999996,-87.726737,0,1
2009-07-24,T033,41.906638,-87.701431,0,8
2009-07-24,T030,41.899229999999996,-87.716788,0,3
2009-07-24,T028,41.986921,-87.689778,0,56
2009-07-24,T017,41.960615999999995,-87.777189,0,8
2009-07-24,T016,42.011601,-87.81150600000001,0,7
2009-07-24,T009,41.992478000000006,-87.862995,0,62
2009-07-17,T073,41.773215,-87.60088,0,16
2009-07-24,T008,42.008314,-87.77792099999999,0,18
2009-07-24,T003,41.964242,-87.757639,0,11
2009-07-17,T903,41.957799,-87.930995,0,35
2009-07-17,T900,41.974689,-87.890615,0,305
2009-07-17,T227,41.728495,-87.60096300000001,0,3
2009-07-17,T225,41.743402,-87.731435,0,55
2009-07-24,T043,41.857402,-87.694991,0,2
2009-07-24,T046,41.891118,-87.65449100000001,0,1
2009-07-24,T047,41.868142,-87.696269,0,9
2009-07-24,T048,41.867108,-87.654224,0,104
2009-07-24,T054,41.921965,-87.632085,0,38
2009-07-24,T061,41.801179,-87.679447,0,3
2009-07-24,T066,41.77166,-87.703047,0,26
2009-07-24,T073,41.773215,-87.60088,0,16
2009-07-24,T074,41.822536,-87.66634300000001,0,21
2009-07-24,T080,41.754676,-87.612922,0,7
2009-07-24,T083,41.754292,-87.590773,0,1
2009-07-24,T114,41.798697,-87.736812,0,5
2009-07-24,T144,41.94016,-87.794896,0,12
2009-07-24,T145,41.878114000000004,-87.629798,0,1
2009-07-24,T147,41.932094,-87.700117,0,13
2009-07-24,T148,42.01743,-87.68776899999999,0,25
2009-07-24,T151,41.916265,-87.800515,0,9
2009-07-17,T223,41.973845000000004,-87.805059,0,1
2009-07-17,T222,41.925197999999995,-87.746381,0,16
2009-07-17,T221,41.659112,-87.53869300000001,0,71
2009-07-17,T135,41.662014,-87.72460799999999,0,150
2009-07-17,T074,41.822536,-87.66634300000001,0,16
2009-07-17,T079,41.766202,-87.562889,0,1
2009-07-17,T080,41.754676,-87.612922,0,7
2009-07-17,T081,41.821582,-87.62779599999999,0,3
2009-07-17,T082,41.803422999999995,-87.642984,0,9
2009-07-17,T083,41.754292,-87.590773,0,2
2009-07-17,T089,41.723195000000004,-87.64997,0,2
2009-07-17,T090,41.868077,-87.666901,0,60
2009-07-17,T094,41.720848,-87.666014,0,8
2009-07-17,T095,41.704336,-87.70373599999999,0,49
2009-07-17,T102,41.750498,-87.605294,0,30
2009-07-17,T114,41.798697,-87.736812,0,6
2009-07-17,T115,41.673408,-87.599862,0,3
2009-07-17,T128,41.704572,-87.56566600000001,0,3
2009-07-17,T138,41.726465000000005,-87.585413,0,24
2009-07-17,T220,41.963976,-87.69181,0,58
2009-07-17,T144,41.94016,-87.794896,0,14
2009-07-17,T145,41.878114000000004,-87.629798,0,1
2009-07-17,T148,42.01743,-87.68776899999999,0,19
2009-07-17,T151,41.916265,-87.800515,0,4
2009-07-17,T152,41.846075,-87.716277,0,10
2009-07-17,T153,41.907645,-87.760886,0,7
2009-07-17,T155,41.776156,-87.778927,0,5
2009-07-17,T158,41.682587,-87.707973,0,54
2009-07-17,T159,41.732984,-87.649642,0,33
2009-07-17,T160,41.903002,-87.68826700000001,0,42
2009-07-17,T200,41.678618,-87.559308,0,1
2009-07-17,T209,41.740641,-87.546587,0,6
2009-07-17,T212,41.680946,-87.535198,0,96
2009-07-17,T218,41.948167,-87.730698,0,40
2009-08-13,T028,41.986921,-87.689778,0,2
2009-08-13,T039,41.911823999999996,-87.726737,0,2
2007-09-24,T006,41.990284,-87.797127,0,3
2009-09-14,T227,41.728495,-87.60096300000001,0,2
2009-09-17,T008,42.008314,-87.77792099999999,0,6
2009-09-17,T003,41.964242,-87.757639,0,3
2009-09-17,T002,41.95469,-87.800991,0,6
2009-09-14,T903,41.957799,-87.930995,0,13
2009-09-14,T900,41.974689,-87.890615,0,64
2009-09-14,T229,41.753411,-87.63981700000001,0,2
2009-09-14,T225,41.743402,-87.731435,0,89
2009-09-14,T209,41.740641,-87.546587,0,8
2009-09-14,T224,41.947227000000005,-87.67145699999999,0,1
2009-09-14,T223,41.973845000000004,-87.805059,0,27
2009-09-14,T222,41.925197999999995,-87.746381,0,6
2009-09-14,T221,41.659112,-87.53869300000001,0,2
2009-09-14,T220,41.963976,-87.69181,0,11
2009-09-14,T218,41.948167,-87.730698,0,18
2009-09-17,T009,41.992478000000006,-87.862995,0,1
2009-09-17,T011,41.944869,-87.832763,0,12
2009-09-17,T012,41.991429,-87.747113,0,8
2007-05-29,T007,41.994991,-87.769279,0,1
2009-09-17,T016,42.011601,-87.81150600000001,0,11
2009-09-17,T017,41.960615999999995,-87.777189,0,2
2009-09-17,T028,41.986921,-87.689778,0,2
2009-09-17,T030,41.899229999999996,-87.716788,0,1
2009-09-17,T033,41.906638,-87.701431,0,5
2009-09-17,T039,41.911823999999996,-87.726737,0,4
2009-09-17,T046,41.891118,-87.65449100000001,0,7
2009-09-17,T047,41.868142,-87.696269,0,4
2009-09-17,T048,41.867108,-87.654224,0,29
2009-09-17,T049,41.896282,-87.655232,0,3
2009-09-17,T054,41.921965,-87.632085,0,20
2009-09-17,T061,41.801179,-87.679447,0,12
2009-09-17,T062,41.800737,-87.71188000000001,0,1
2009-09-14,T212,41.680946,-87.535198,0,3
2009-09-14,T200,41.678618,-87.559308,0,12
2009-09-14,T013,41.923738,-87.785288,0,12
2009-09-14,T048,41.867108,-87.654224,0,14
2009-09-14,T073,41.773215,-87.60088,0,22
2009-09-14,T066,41.77166,-87.703047,0,4
2009-09-14,T063,41.82561,-87.726549,0,9
2009-09-14,T061,41.801179,-87.679447,0,3
2009-09-14,T054,41.921965,-87.632085,0,13
2009-09-14,T049,41.896282,-87.655232,0,4
2009-09-14,T046,41.891118,-87.65449100000001,0,3
2009-09-14,T159,41.732984,-87.649642,0,1
2009-09-14,T043,41.857402,-87.694991,0,1
2009-09-14,T039,41.911823999999996,-87.726737,0,2
2009-09-14,T033,41.906638,-87.701431,0,4
2009-09-14,T031,41.801497999999995,-87.763416,0,22
2009-09-14,T030,41.899229999999996,-87.716788,0,1
2009-09-14,T028,41.986921,-87.689778,0,5
2009-09-14,T079,41.766202,-87.562889,0,1
2009-09-14,T080,41.754676,-87.612922,0,1
2009-09-14,T081,41.821582,-87.62779599999999,0,1
2009-09-14,T082,41.803422999999995,-87.642984,0,5
2009-09-14,T094,41.720848,-87.666014,0,1
2009-09-14,T095,41.704336,-87.70373599999999,0,2
2009-09-14,T102,41.750498,-87.605294,0,5
2009-09-14,T114,41.798697,-87.736812,0,14
2009-09-14,T115,41.673408,-87.599862,0,10
2009-09-14,T128,41.704572,-87.56566600000001,0,2
2009-09-14,T135,41.662014,-87.72460799999999,0,33
2009-09-14,T138,41.726465000000005,-87.585413,0,15
2009-09-14,T144,41.94016,-87.794896,0,20
2009-09-14,T147,41.932094,-87.700117,0,3
2009-09-14,T148,42.01743,-87.68776899999999,0,4
2009-09-14,T151,41.916265,-87.800515,0,15
2009-09-14,T153,41.907645,-87.760886,0,5
2009-09-17,T063,41.82561,-87.726549,0,10
2009-09-17,T066,41.77166,-87.703047,0,13
2009-09-17,T069,41.768388,-87.678649,0,2
2009-09-25,T009,41.992478000000006,-87.862995,0,2
2009-09-25,T030,41.899229999999996,-87.716788,0,2
2009-09-25,T028,41.986921,-87.689778,0,2
2009-09-25,T017,41.960615999999995,-87.777189,0,1
2009-09-25,T016,42.011601,-87.81150600000001,0,4
2009-09-25,T012,41.991429,-87.747113,0,8
2009-09-25,T011,41.944869,-87.832763,0,5
2009-09-25,T008,42.008314,-87.77792099999999,0,1
2009-09-17,T073,41.773215,-87.60088,0,17
2009-09-25,T003,41.964242,-87.757639,0,9
2009-09-25,T002,41.95469,-87.800991,0,29
2009-09-17,T903,41.957799,-87.930995,0,6
2009-09-17,T900,41.974689,-87.890615,0,60
2009-09-17,T230,41.904194,-87.756155,0,4
2009-09-17,T229,41.753411,-87.63981700000001,0,4
2009-09-25,T031,41.801497999999995,-87.763416,0,38
2009-09-25,T033,41.906638,-87.701431,0,24
2009-09-25,T039,41.911823999999996,-87.726737,0,5
2009-09-25,T043,41.857402,-87.694991,0,5
2009-09-25,T046,41.891118,-87.65449100000001,0,3
2009-09-25,T047,41.868142,-87.696269,0,4
2009-09-25,T048,41.867108,-87.654224,0,33
2009-09-25,T049,41.896282,-87.655232,0,3
2009-09-25,T054,41.921965,-87.632085,0,18
2009-09-25,T061,41.801179,-87.679447,0,1
2009-09-25,T062,41.800737,-87.71188000000001,0,1
2009-09-25,T063,41.82561,-87.726549,0,1
2009-09-25,T065,41.778296999999995,-87.752411,0,4
2009-09-25,T066,41.77166,-87.703047,0,4
2009-09-25,T073,41.773215,-87.60088,0,6
2009-09-25,T074,41.822536,-87.66634300000001,0,1
2009-09-25,T080,41.754676,-87.612922,0,1
2009-09-17,T228,41.951865999999995,-87.72505699999999,0,15
2009-09-17,T227,41.728495,-87.60096300000001,0,11
2009-09-17,T225,41.743402,-87.731435,0,148
2009-09-17,T147,41.932094,-87.700117,0,4
2009-09-17,T074,41.822536,-87.66634300000001,0,4
2009-09-17,T079,41.766202,-87.562889,0,1
2009-09-17,T083,41.754292,-87.590773,0,1
2009-09-17,T089,41.723195000000004,-87.64997,0,3
2009-09-17,T090,41.868077,-87.666901,0,45
2009-09-17,T094,41.720848,-87.666014,0,1
2009-09-17,T095,41.704336,-87.70373599999999,0,6
2009-09-17,T102,41.750498,-87.605294,0,7
2009-09-17,T114,41.798697,-87.736812,0,5
2009-09-17,T128,41.704572,-87.56566600000001,0,19
2009-09-17,T135,41.662014,-87.72460799999999,0,6
2009-09-17,T138,41.726465000000005,-87.585413,0,3
2009-09-17,T144,41.94016,-87.794896,0,11
2009-09-17,T145,41.878114000000004,-87.629798,0,2
2009-09-17,T148,42.01743,-87.68776899999999,0,7
2009-09-17,T224,41.947227000000005,-87.67145699999999,0,3
2009-09-17,T151,41.916265,-87.800515,0,29
2009-09-17,T152,41.846075,-87.716277,0,24
2009-09-17,T155,41.776156,-87.778927,0,1
2009-09-17,T158,41.682587,-87.707973,0,5
2009-09-17,T159,41.732984,-87.649642,0,10
2009-09-17,T160,41.903002,-87.68826700000001,0,7
2009-09-17,T200,41.678618,-87.559308,0,27
2009-09-17,T209,41.740641,-87.546587,0,12
2009-09-17,T212,41.680946,-87.535198,0,2
2009-09-17,T218,41.948167,-87.730698,0,12
2009-09-17,T220,41.963976,-87.69181,0,4
2009-09-17,T221,41.659112,-87.53869300000001,0,4
2009-09-17,T222,41.925197999999995,-87.746381,0,8
2009-09-17,T223,41.973845000000004,-87.805059,0,33
2009-09-14,T017,41.960615999999995,-87.777189,0,5
2009-09-14,T012,41.991429,-87.747113,0,1
2009-08-13,T046,41.891118,-87.65449100000001,0,4
2009-08-25,T043,41.857402,-87.694991,0,3
2009-08-25,T066,41.77166,-87.703047,0,1
2009-08-25,T063,41.82561,-87.726549,0,1
2009-08-25,T061,41.801179,-87.679447,0,2
2009-08-25,T054,41.921965,-87.632085,0,6
2009-08-25,T048,41.867108,-87.654224,0,7
2009-08-25,T046,41.891118,-87.65449100000001,0,4
2009-08-25,T033,41.906638,-87.701431,0,1
2009-08-13,T230,41.904194,-87.756155,0,6
2009-08-25,T031,41.801497999999995,-87.763416,0,3
2009-08-25,T028,41.986921,-87.689778,0,3
2009-08-25,T016,42.011601,-87.81150600000001,0,1
2009-08-25,T013,41.923738,-87.785288,0,2
2009-08-25,T002,41.95469,-87.800991,0,21
2009-08-13,T903,41.957799,-87.930995,0,12
2009-08-25,T069,41.768388,-87.678649,0,1
2009-08-25,T080,41.754676,-87.612922,0,2
2009-08-25,T089,41.723195000000004,-87.64997,0,1
2009-08-25,T090,41.868077,-87.666901,0,9
2009-08-25,T094,41.720848,-87.666014,0,4
2009-08-25,T114,41.798697,-87.736812,0,1
2009-08-25,T115,41.673408,-87.599862,0,1
2009-08-25,T128,41.704572,-87.56566600000001,0,3
2009-08-25,T144,41.94016,-87.794896,0,80
2009-08-25,T148,42.01743,-87.68776899999999,0,1
2009-08-25,T155,41.776156,-87.778927,0,1
2009-08-25,T160,41.903002,-87.68826700000001,0,6
2009-08-25,T200,41.678618,-87.559308,0,17
2009-08-25,T212,41.680946,-87.535198,0,1
2009-08-25,T218,41.948167,-87.730698,0,1
2009-08-25,T220,41.963976,-87.69181,0,2
2009-08-25,T223,41.973845000000004,-87.805059,0,25
2009-08-13,T900,41.974689,-87.890615,0,222
2009-08-13,T225,41.743402,-87.731435,0,2
2009-09-14,T011,41.944869,-87.832763,0,4
2009-08-13,T074,41.822536,-87.66634300000001,0,5
2009-08-13,T102,41.750498,-87.605294,0,13
2009-08-13,T095,41.704336,-87.70373599999999,0,4
2009-08-13,T094,41.720848,-87.666014,0,21
2009-08-13,T089,41.723195000000004,-87.64997,0,1
2009-08-13,T083,41.754292,-87.590773,0,2
2009-08-13,T082,41.803422999999995,-87.642984,0,1
2009-08-13,T073,41.773215,-87.60088,0,28
2009-08-13,T223,41.973845000000004,-87.805059,0,11
2009-08-13,T069,41.768388,-87.678649,0,4
2009-08-13,T066,41.77166,-87.703047,0,6
2009-08-13,T065,41.778296999999995,-87.752411,0,3
2009-08-13,T063,41.82561,-87.726549,0,4
2009-08-13,T054,41.921965,-87.632085,0,3
2009-08-13,T048,41.867108,-87.654224,0,20
2009-08-13,T114,41.798697,-87.736812,0,10
2009-08-13,T115,41.673408,-87.599862,0,3
2009-08-13,T128,41.704572,-87.56566600000001,0,4
2009-08-13,T135,41.662014,-87.72460799999999,0,9
2009-08-13,T138,41.726465000000005,-87.585413,0,4
2009-08-13,T144,41.94016,-87.794896,0,2
2009-08-13,T147,41.932094,-87.700117,0,2
2009-08-13,T148,42.01743,-87.68776899999999,0,4
2009-08-13,T151,41.916265,-87.800515,0,1
2009-08-13,T152,41.846075,-87.716277,0,8
2009-08-13,T158,41.682587,-87.707973,0,12
2009-08-13,T200,41.678618,-87.559308,0,57
2009-08-13,T209,41.740641,-87.546587,0,11
2009-08-13,T212,41.680946,-87.535198,0,6
2009-08-13,T218,41.948167,-87.730698,0,10
2009-08-13,T220,41.963976,-87.69181,0,7
2009-08-13,T221,41.659112,-87.53869300000001,0,5
2009-08-25,T224,41.947227000000005,-87.67145699999999,0,1
2009-08-25,T225,41.743402,-87.731435,0,27
2009-08-25,T228,41.951865999999995,-87.72505699999999,0,5
2009-09-03,T061,41.801179,-87.679447,0,3
2009-09-03,T082,41.803422999999995,-87.642984,0,1
2009-09-03,T081,41.821582,-87.62779599999999,0,2
2009-09-03,T079,41.766202,-87.562889,0,5
2009-09-03,T073,41.773215,-87.60088,0,5
2009-09-03,T069,41.768388,-87.678649,0,5
2009-09-03,T062,41.800737,-87.71188000000001,0,1
2009-09-03,T048,41.867108,-87.654224,0,6
2009-08-25,T229,41.753411,-87.63981700000001,0,1
2009-09-03,T047,41.868142,-87.696269,0,1
2009-09-03,T046,41.891118,-87.65449100000001,0,4
2009-09-03,T012,41.991429,-87.747113,0,1
2009-08-27,T903,41.957799,-87.930995,0,2
2009-08-27,T900,41.974689,-87.890615,0,71
2009-08-27,T230,41.904194,-87.756155,0,1
2009-09-03,T090,41.868077,-87.666901,0,1
2009-09-03,T114,41.798697,-87.736812,0,4
2009-09-03,T135,41.662014,-87.72460799999999,0,3
2009-09-03,T138,41.726465000000005,-87.585413,0,2
2009-09-03,T144,41.94016,-87.794896,0,4
2009-09-03,T145,41.878114000000004,-87.629798,0,2
2009-09-03,T148,42.01743,-87.68776899999999,0,1
2009-09-03,T159,41.732984,-87.649642,0,7
2009-09-03,T200,41.678618,-87.559308,0,11
2009-09-03,T209,41.740641,-87.546587,0,8
2009-09-03,T212,41.680946,-87.535198,0,1
2009-09-03,T221,41.659112,-87.53869300000001,0,2
2009-09-03,T225,41.743402,-87.731435,0,15
2009-09-03,T903,41.957799,-87.930995,0,4
2009-09-14,T002,41.95469,-87.800991,0,6
2009-09-14,T003,41.964242,-87.757639,0,2
2009-09-14,T009,41.992478000000006,-87.862995,0,7
2009-08-27,T228,41.951865999999995,-87.72505699999999,0,3
2009-08-27,T225,41.743402,-87.731435,0,9
2009-08-27,T224,41.947227000000005,-87.67145699999999,0,1
2009-08-27,T083,41.754292,-87.590773,0,1
2009-08-25,T230,41.904194,-87.756155,0,1
2009-08-27,T009,41.992478000000006,-87.862995,0,2
2009-08-27,T011,41.944869,-87.832763,0,2
2009-08-27,T013,41.923738,-87.785288,0,1
2009-08-27,T016,42.011601,-87.81150600000001,0,1
2009-08-27,T017,41.960615999999995,-87.777189,0,1
2009-08-27,T031,41.801497999999995,-87.763416,0,2
2009-08-27,T033,41.906638,-87.701431,0,4
2009-08-27,T049,41.896282,-87.655232,0,1
2009-08-27,T062,41.800737,-87.71188000000001,0,1
2009-08-27,T069,41.768388,-87.678649,0,2
2009-08-27,T073,41.773215,-87.60088,0,13
2009-08-27,T074,41.822536,-87.66634300000001,0,2
2009-08-27,T079,41.766202,-87.562889,0,2
2009-08-27,T090,41.868077,-87.666901,0,2
2009-08-27,T221,41.659112,-87.53869300000001,0,5
2009-08-27,T094,41.720848,-87.666014,0,1
2009-08-27,T095,41.704336,-87.70373599999999,0,2
2009-08-27,T115,41.673408,-87.599862,0,5
2009-08-27,T135,41.662014,-87.72460799999999,0,1
2009-08-27,T138,41.726465000000005,-87.585413,0,1
2009-08-27,T144,41.94016,-87.794896,0,4
2009-08-27,T151,41.916265,-87.800515,0,1
2009-08-27,T152,41.846075,-87.716277,0,1
2009-08-27,T159,41.732984,-87.649642,0,1
2009-08-27,T160,41.903002,-87.68826700000001,0,1
2009-08-27,T200,41.678618,-87.559308,0,6
2009-08-27,T209,41.740641,-87.546587,0,16
2009-08-27,T212,41.680946,-87.535198,0,4
2009-08-27,T220,41.963976,-87.69181,0,2
2009-07-10,T033,41.906638,-87.701431,0,5
2009-07-10,T031,41.801497999999995,-87.763416,0,68
2009-07-10,T030,41.899229999999996,-87.716788,0,17
2007-10-09,T107,41.729669,-87.582699,0,4
2007-10-09,T209,41.740641,-87.546587,0,40
2007-10-09,T206,41.737052,-87.54306700000001,0,4
2007-10-09,T200,41.678618,-87.559308,0,25
2007-10-09,T138,41.726465000000005,-87.585413,0,32
2007-10-09,T128,41.704572,-87.56566600000001,0,4
2007-10-09,T115,41.673408,-87.599862,0,159
2007-10-09,T027,41.984809000000006,-87.728492,0,1
2007-10-04,T157,41.825902,-87.667827,0,2
2007-10-04,T220,41.963976,-87.69181,0,3
2007-10-04,T219,41.966986999999996,-87.674677,0,9
2007-10-04,T218,41.948167,-87.730698,0,2
2007-10-04,T162,41.725516999999996,-87.61425799999999,0,8
2007-10-04,T161,41.719059,-87.675088,0,10
2007-10-04,T160,41.903002,-87.68826700000001,0,17
2007-10-09,T212,41.680946,-87.535198,0,56
2007-10-09,T215,41.686398,-87.531635,0,6
2007-10-09,T221,41.659112,-87.53869300000001,0,2
2009-05-28,T002,41.95469,-87.800991,0,2
2009-05-28,T003,41.964242,-87.757639,0,1
2009-05-28,T008,42.008314,-87.77792099999999,0,6
2009-05-28,T009,41.992478000000006,-87.862995,0,1
2009-05-28,T011,41.944869,-87.832763,0,5
2009-05-28,T012,41.991429,-87.747113,0,12
2009-05-28,T017,41.960615999999995,-87.777189,0,1
2009-05-28,T028,41.986921,-87.689778,0,1
2009-05-28,T030,41.899229999999996,-87.716788,0,5
2009-05-28,T031,41.801497999999995,-87.763416,0,28
2009-05-28,T039,41.911823999999996,-87.726737,0,1
2009-05-28,T043,41.857402,-87.694991,0,1
2009-05-28,T045,41.9216,-87.666455,0,1
2009-05-28,T054,41.921965,-87.632085,0,2
2007-10-04,T158,41.682587,-87.707973,0,10
2007-10-04,T155,41.776156,-87.778927,0,50
2007-10-04,T079,41.766202,-87.562889,0,9
